player_id;team_external_id;player_name_pt;player_name_en;team_name_pt;team_name_en;team_abbreviation;position_code;position_pt;position_en;player_image_url;team_flag_url;rank_offers_to_receive_total;offers_to_receive_total;offers_to_receive_in_behind;offers_to_receive_in_between;offers_to_receive_in_front;offers_to_receive_inside;offers_to_receive_outside;receptions_in_behind;receptions_between_midfield_and_defensive_line;receptions_under_pressure;number_of_involvements;rank_offers_to_receive_in_behind;rank_offers_to_receive_in_between;rank_offers_to_receive_in_front;rank_offers_to_receive_inside;rank_offers_to_receive_outside;rank_receptions_in_behind;rank_receptions_between_midfield_and_defensive_line;rank_receptions_under_pressure;rank_number_of_involvements
332946;285023_43924;Marquinhos;Marquinhos;Brasil;Brazil;BRA;df;;;https://digitalhub.fifa.com/transform/30069661-f88d-4ff7-9c4e-071a5cf3c093/MARQUINHOS_332946;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;396;59;3;2;54;32;27;0;3;30;785;653;760;102;360;395;559;718;449;13
430609;285023_43924;Matheus Cunha;Matheus Cunha;Brasil;Brazil;BRA;fw;;;https://digitalhub.fifa.com/transform/9189da72-e1b5-4e7b-800d-7eeca119f08c/MATHEUS-CUNHA_430609;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;53;184;53;92;39;146;38;2;46;71;223;83;36;164;24;279;269;101;123;364
314197;285023_43924;Neymar Jr;Neymar Jr;Brasil;Brazil;BRA;fw;;;https://digitalhub.fifa.com/transform/49424ad5-f8d5-485a-a55b-07c22b49bd07/NEYMAR_314197;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;592;32;2;21;9;19;13;1;11;8;72;696;396;559;510;609;379;450;777;712
433872;285023_43924;Raphinha;Raphinha;Brasil;Brazil;BRA;fw;;;https://digitalhub.fifa.com/transform/b4def0b2-7d6f-4f3a-bcde-600b292096d6/RAPHINHA_433872;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;273;86;39;41;6;40;46;5;28;37;120;154;220;641;293;203;103;217;385;588
475036;285023_43924;Rayan;Rayan;Brasil;Brazil;BRA;fw;;;https://digitalhub.fifa.com/transform/c5de4283-2fbb-4691-8de4-39959ad7b755/RAYAN_475036;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;432;54;33;19;2;23;31;7;75;76;245;210;424;781;451;336;59;31;100;310
430594;285023_43924;Roger Ibanez;Roger Ibanez;Brasil;Brazil;BRA;df;;;https://digitalhub.fifa.com/transform/0b88bb57-5b4b-448f-9af1-44869f36172a/ROGER-IBANEZ_430594;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;917;6;4;2;0;3;3;0;2;3;42;609;760;897;874;884;559;769;891;814
405742;285023_43924;Vinicius Junior;Vinicius Junior;Brasil;Brazil;BRA;fw;;;https://digitalhub.fifa.com/transform/1c2722c3-a70b-49d8-bdb4-77109161f533/VINICIUS-JUNIOR_405742;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;13;263;104;130;29;113;150;17;93;111;397;6;6;250;55;6;4;9;29;140
396315;285023_43924;Weverton;Weverton;Brasil;Brazil;BRA;gk;;;https://digitalhub.fifa.com/transform/c66a5712-81fa-4527-9e5a-8221f11b3274/WEVERTON_396315;https://api.fifa.com/api/v3/picture/flags-sq-3/BRA;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
514070;285023_43899;Alfie Jones;Alfie Jones;Canadá;Canada;CAN;DF;;;https://digitalhub.fifa.com/transform/59f64291-f9e7-4d71-82cd-e15eb9a91a1c/JONES-Alfie_514070;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
466687;285023_43899;Ali Ahmed;Ali Ahmed;Canadá;Canada;CAN;FW;;;https://digitalhub.fifa.com/transform/123bdaa9-e54b-4b1c-8fd4-5dac88de915e/AHMED-Ali_466687;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;161;124;50;60;14;37;87;5;45;45;188;98;124;449;314;62;103;109;299;439
441252;285023_43899;Alistair Johnston;Alistair Johnston;Canadá;Canada;CAN;DF;;;https://digitalhub.fifa.com/transform/bd760593-4ed3-405e-b497-f508dbc8bbdf/JOHNSTON-Alistair_441252;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;60;176;53;50;73;39;137;8;47;88;509;83;168;59;298;8;41;99;63;78
412144;285023_43899;Alphonso Davies;Alphonso Davies;Canadá;Canada;CAN;DF;;;https://digitalhub.fifa.com/transform/4b0a6361-55a2-4bde-82a4-8275181091f5/DAVIES-Alphonso_412144;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;824;13;6;7;0;3;10;0;14;8;41;552;622;897;874;673;559;391;777;819
390670;285023_43899;Cyle Larin;Cyle Larin;Canadá;Canada;CAN;FW;;;https://digitalhub.fifa.com/transform/21086aea-3ec5-47b2-a81f-f7316489183a/LARIN-Cyle_390670;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;318;76;44;21;11;48;28;1;29;34;74;126;396;510;235;382;379;210;415;706
441255;285023_43899;Dayne St Clair;Dayne St Clair;Canadá;Canada;CAN;GK;;;https://digitalhub.fifa.com/transform/0583604e-3974-45f0-ac6c-cdf0deaabe5c/ST-CLAIR-Dayne_441255;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
371958;285023_43899;Derek Cornelius;Derek Cornelius;Canadá;Canada;CAN;DF;;;https://digitalhub.fifa.com/transform/efe78874-6cb4-4156-a6ce-af7c6374d11f/CORNELIUS-Derek_371958;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;814;14;2;2;10;6;8;1;8;35;379;696;760;533;787;716;379;530;404;155
441258;285023_43899;Ismael Kone;Ismael Kone;Canadá;Canada;CAN;MF;;;https://digitalhub.fifa.com/transform/51344b42-77de-4109-a167-7723dc1d4dd2/KONE-Ismael_441258;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;446;52;3;24;25;36;16;0;14;38;238;653;366;289;321;542;559;391;373;329
448411;285023_43899;Jacob Shaffelburg;Jacob Shaffelburg;Canadá;Canada;CAN;MF;;;https://digitalhub.fifa.com/transform/fd23f2a2-eb9d-4232-97ff-03c924d6b24e/SHAFFELBURG-Jacob_448411;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;379;62;30;23;9;12;50;6;25;25;137;238;376;559;638;182;76;252;505;546
423933;285023_43899;Jayden Nelson;Jayden Nelson;Canadá;Canada;CAN;FW;;;https://digitalhub.fifa.com/transform/11fd224d-e90c-41f4-8497-e387c702f00a/NELSON-Jayden_423933;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;949;4;0;2;2;1;3;0;2;7;20;838;760;781;945;884;559;769;801;917
448402;285023_43899;Joel Waterman;Joel Waterman;Canadá;Canada;CAN;DF;;;https://digitalhub.fifa.com/transform/f5b31eb7-c506-4ad3-b857-06c22e1bb263/WATERMAN-Joel_448402;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
441257;285023_43899;Jonathan David;Jonathan David;Canadá;Canada;CAN;FW;;;https://digitalhub.fifa.com/transform/97ad628a-b97d-4657-ac41-f2a667c534e6/DAVID-Jonathan_441257;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;36;209;64;117;28;133;76;11;93;97;307;55;14;259;37;94;18;9;50;221
370986;285023_43899;Jonathan Osorio;Jonathan Osorio;Canadá;Canada;CAN;MF;;;https://digitalhub.fifa.com/transform/982a5ed2-0878-4733-b071-cd7cc532ee37/OSORIO-Jonathan_370986;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;949;4;1;1;2;2;2;0;1;7;22;770;823;781;907;921;559;833;801;909
441259;285023_43899;Liam Millar;Liam Millar;Canadá;Canada;CAN;mf;;;https://digitalhub.fifa.com/transform/5adf8738-8a42-47bd-b323-58644ac79102/LIAM-MILLAR_441259_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;327;75;36;35;4;19;56;4;33;26;166;186;266;705;510;153;139;184;494;487
480322;285023_43899;Luc De Fougerolles;Luc De Fougerolles;Canadá;Canada;CAN;df;;;https://digitalhub.fifa.com/transform/9689fc50-da87-4321-b460-6bda49c446a3/LUC-DE-FOUGEROLLES_480322_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;518;43;6;4;33;25;18;2;7;32;404;552;698;210;426;515;269;564;434;137
448390;285023_43899;Mathieu Choiniere;Mathieu Choiniere;Canadá;Canada;CAN;mf;;;https://digitalhub.fifa.com/transform/6d4f73f0-bc71-4192-b46a-acc7e9650c9e/MATHIEU-CHOINIERE_448390_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;735;19;0;7;12;12;7;0;5;10;63;838;622;490;638;742;559;631;739;742
331732;285023_43899;Maxime Crepeau;Maxime Crepeau;Canadá;Canada;CAN;gk;;;https://digitalhub.fifa.com/transform/706a9e03-55a4-46c6-947f-e6495b4f3948/MAXIME-CREPEAU_331732_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;814;14;0;0;14;9;5;0;0;6;237;838;888;449;715;804;559;899;834;333
466585;285023_43899;Moise Bombito;Moise Bombito;Canadá;Canada;CAN;df;;;https://digitalhub.fifa.com/transform/2d2bbffa-0dcf-47c1-b681-706566867489/BOMBITO-Moise_466585;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;542;38;2;1;35;19;19;1;1;22;236;696;823;193;510;499;379;833;546;335
423941;285023_43899;Nathan Saliba;Nathan Saliba;Canadá;Canada;CAN;mf;;;https://digitalhub.fifa.com/transform/659fb305-24e3-4cf4-ae87-6a9b8919e9df/NATHAN-SALIBA_423941_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;456;51;4;13;34;32;19;2;8;40;206;609;504;203;360;499;269;530;352;394
485064;285023_43899;Niko Sigur;Niko Sigur;Canadá;Canada;CAN;df;;;https://digitalhub.fifa.com/transform/515fb3cb-c468-4cbc-b10f-bd1fdf69f309/NIKO-SIGUR_485064_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;507;44;4;17;23;26;18;2;9;36;149;609;451;307;415;515;269;507;395;522
463817;285023_43899;Owen Goodman;Owen Goodman;Canadá;Canada;CAN;gk;;;https://digitalhub.fifa.com/transform/a0a1e2f1-80a1-44f0-8c9c-b4c284f243bb/OWEN-GOODMAN_463817_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
493970;285023_43899;Promise David;Promise David;Canadá;Canada;CAN;fw;;;https://digitalhub.fifa.com/transform/5e47f75f-c26f-4a7b-81e5-7957cc1027eb/DAVID-Promise_493970;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;698;22;15;7;0;18;4;2;18;18;46;382;622;897;527;842;269;342;609;800
431696;285023_43899;Richie Laryea;Richie Laryea;Canadá;Canada;CAN;df;;;https://digitalhub.fifa.com/transform/b62fdfe0-2a48-4c1c-b6a8-606c12503825/RICHIE-LARYEA_431696_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;195;110;42;39;29;48;62;6;28;76;428;135;236;250;235;133;76;217;100;117
433635;285023_43899;Stephen Eustaquio;Stephen Eustaquio;Canadá;Canada;CAN;mf;;;https://digitalhub.fifa.com/transform/77dcba2f-9986-449e-80a8-3a90194e91d1/STEPHEN-EUSTAQUIO_433635_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;32;212;22;76;114;133;79;1;31;127;618;297;75;14;37;83;379;195;13;39
430138;285023_43899;Tajon Buchanan;Tajon Buchanan;Canadá;Canada;CAN;fw;;;https://digitalhub.fifa.com/transform/1a39d2b2-ae7a-4064-ba93-7e8c1da8b605/TAJON-BUCHANAN_430138_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;246;95;55;34;6;25;70;14;73;97;262;79;276;641;426;112;9;35;50;279
486929;285023_43899;Tani Oluwaseyi;Tani Oluwaseyi;Canadá;Canada;CAN;fw;;;https://digitalhub.fifa.com/transform/547800ae-a528-4f52-b72c-c324dc2acbd8/TANI-OLUWASEYI_486929_Front;https://api.fifa.com/api/v3/picture/flags-sq-3/CAN;142;132;94;36;2;107;25;6;49;55;131;11;256;781;65;425;76;91;229;563
403090;285023_43854;Alban Lafont;Alban Lafont;Costa do Marfim;Côte d'Ivoire;CIV;GK;;;https://digitalhub.fifa.com/transform/4387ca2a-2c1e-4bee-baad-95e9485a4ba0/LAFONT-Alban_403090;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
430822;285023_43854;Amad Diallo;Amad Diallo;Costa do Marfim;Côte d'Ivoire;CIV;FW;;;https://digitalhub.fifa.com/transform/92354f59-681a-4409-b1eb-0e0744a78da8/DIALLO-Amad_430822;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;246;95;34;40;21;31;64;3;48;62;193;202;230;329;372;127;190;97;176;424
464103;285023_43854;Ange Yoan Bonny;Ange Yoan Bonny;Costa do Marfim;Côte d'Ivoire;CIV;FW;;;https://digitalhub.fifa.com/transform/c2bd7f75-2634-437d-9b8e-45d23380a755/BONNY-Ange-Yoan_464103;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;339;71;51;20;0;63;8;7;36;49;92;93;409;897;175;716;59;164;270;654
506202;285023_43854;Bazoumana Toure;Bazoumana Toure;Costa do Marfim;Côte d'Ivoire;CIV;FW;;;https://digitalhub.fifa.com/transform/fa213cf7-928a-49ab-acc9-b6f5059b188c/TOURE-Bazoumana_506202;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;592;32;16;16;0;8;24;3;13;22;69;370;466;897;734;434;190;411;546;721
514208;285023_43854;Christ Inao Oulai;Christ Inao Oulai;Costa do Marfim;Côte d'Ivoire;CIV;MF;;;https://digitalhub.fifa.com/transform/a1bae10b-b280-4234-81c1-063fa931cd02/OULAI-Christ-Inao_514208;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;318;76;1;36;39;37;39;0;22;58;286;770;256;164;314;263;559;295;202;251
486260;285023_43854;Christopher Operi;Christopher Operi;Costa do Marfim;Côte d'Ivoire;CIV;DF;;;https://digitalhub.fifa.com/transform/7ed2ec22-290b-40bb-a4a9-4c3374aa3e91/OPERI-Christopher_486260;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;800;15;10;2;3;10;5;0;10;29;157;461;760;746;689;804;559;479;461;503
464133;285023_43854;Elye Wahi;Elye Wahi;Costa do Marfim;Côte d'Ivoire;CIV;FW;;;https://digitalhub.fifa.com/transform/088ceea5-0bdc-4615-9fc2-a99fe888fe44/WAHI-Elye_464133;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;414;56;37;19;0;49;7;3;24;22;55;177;424;897;230;742;190;266;546;764
486268;285023_43854;Emmanuel Agbadou;Emmanuel Agbadou;Costa do Marfim;Côte d'Ivoire;CIV;DF;;;https://digitalhub.fifa.com/transform/d092f8c9-f80e-40e0-ad73-bfa861784408/AGBADOU-Emmanuel_486268;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;606;31;0;6;25;17;14;0;5;31;323;838;647;289;543;589;559;631;442;201
419172;285023_43854;Evan Ndicka;Evan Ndicka;Costa do Marfim;Côte d'Ivoire;CIV;DF;;;https://digitalhub.fifa.com/transform/e308dd93-4706-4ed9-80a2-1db8e4a52d6c/PAUGAIN-Wilguens_419172;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
485675;285023_43854;Evann Guessand;Evann Guessand;Costa do Marfim;Côte d'Ivoire;CIV;FW;;;https://digitalhub.fifa.com/transform/a5543d71-798f-42a0-aef9-201b86bc75c1/GUESSAND-Evann_485675;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;965;3;2;1;0;3;0;0;8;7;14;696;823;897;874;992;559;530;801;951
371609;285023_43854;Franck Kessie;Franck Kessie;Costa do Marfim;Côte d'Ivoire;CIV;MF;;;https://digitalhub.fifa.com/transform/2e649ed1-5e23-4de2-aafc-79fac130f5f0/KESSIE-Franck_371609;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;147;130;27;59;44;101;29;4;31;83;413;260;126;137;80;365;139;195;79;127
407343;285023_43854;Ghislain Konan;Ghislain Konan;Costa do Marfim;Côte d'Ivoire;CIV;DF;;;https://digitalhub.fifa.com/transform/8b0c92b7-4756-42a3-8cc8-b997693ff4aa/KONAN-Ghislain_407343;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;379;62;19;25;18;14;48;5;13;60;313;321;354;378;592;193;103;411;190;212
486317;285023_43854;Guela Doue;Guela Doue;Costa do Marfim;Côte d'Ivoire;CIV;DF;;;https://digitalhub.fifa.com/transform/9c597f58-ad63-4248-ac8b-b36e71f7b811/DOUE-Guela_486317;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;280;85;29;38;18;26;59;3;28;73;343;247;243;378;415;145;190;217;114;184
430831;285023_43854;Ibrahim Sangare;Ibrahim Sangare;Costa do Marfim;Côte d'Ivoire;CIV;MF;;;https://digitalhub.fifa.com/transform/daeaedd3-2c74-4fef-a968-2247f5ac962e/SANGARE-Ibrahim_430831;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;432;54;2;20;32;38;16;0;9;78;391;696;409;217;309;542;559;507;93;145
335807;285023_43854;Jean Michael Seri;Jean Michael Seri;Costa do Marfim;Côte d'Ivoire;CIV;MF;;;https://digitalhub.fifa.com/transform/115c99fd-ddc4-4f97-bc20-2cb7dae80735/SERI-Jean-Michael_335807;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;853;11;0;6;5;8;3;0;2;8;42;838;647;674;734;884;559;769;777;814
486259;285023_43854;Mohamed Kone;Mohamed Kone;Costa do Marfim;Côte d'Ivoire;CIV;gk;;;https://digitalhub.fifa.com/transform/937ed103-c12b-4931-83f1-ee615a67858e/HASSAN-ALTAMBAKTI_403335;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
402261;285023_43854;Nicolas Pepe;Nicolas Pepe;Costa do Marfim;Côte d'Ivoire;CIV;fw;;;https://digitalhub.fifa.com/transform/1c7519d2-960c-4d19-83e7-40a155f1a8eb/PEPE-Nicolas_402261;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;129;136;51;64;21;88;48;8;59;57;267;93;103;329;115;193;41;56;209;276
477825;285023_43854;Odilon Kossounou;Odilon Kossounou;Costa do Marfim;Côte d'Ivoire;CIV;df;;;https://digitalhub.fifa.com/transform/c3d01f63-7112-4a0d-a50b-0d85927676e9/KOSSOUNOU-Odilon_477825;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;887;8;1;0;7;3;5;0;0;22;323;770;888;610;874;804;559;899;546;201
477777;285023_43854;Oumar Diakite;Oumar Diakite;Costa do Marfim;Côte d'Ivoire;CIV;fw;;;https://digitalhub.fifa.com/transform/1c9072f7-1c82-483b-9f41-a749332fff71/DIAKITE-Oumar_477777;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;874;9;3;5;1;5;4;2;12;14;46;653;674;833;812;842;269;428;671;800
477802;285023_43854;Ousmane Diomande;Ousmane Diomande;Costa do Marfim;Côte d'Ivoire;CIV;df;;;https://digitalhub.fifa.com/transform/45b55597-6503-4470-a778-af125afb698a/DIOMANDE-Ousmane_477802;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;874;9;0;0;9;2;7;0;0;1;148;838;888;559;907;742;559;899;951;524
430834;285023_43854;Parfait Guiagon;Parfait Guiagon;Costa do Marfim;Côte d'Ivoire;CIV;mf;;;https://digitalhub.fifa.com/transform/675938a7-c82b-4d9f-8cf8-6e7a42146489/GUIAGON-Parfait_430834;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
405175;285023_43854;Seko Fofana;Seko Fofana;Costa do Marfim;Côte d'Ivoire;CIV;mf;;;https://digitalhub.fifa.com/transform/08197d78-88b8-458f-9ad9-de192f25313c/FOFANA-Seko_405175;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;683;24;4;16;4;18;6;1;6;29;106;609;466;705;527;776;379;599;461;621
477778;285023_43854;Simon Adingra;Simon Adingra;Costa do Marfim;Côte d'Ivoire;CIV;fw;;;https://digitalhub.fifa.com/transform/ba7341af-8a89-4260-9711-37bec1618ff2/ADINGRA-Simon_477778;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;673;25;11;8;6;5;20;0;5;4;23;436;598;641;812;485;559;631;869;902
430854;285023_43854;Wilfried Singo;Wilfried Singo;Costa do Marfim;Côte d'Ivoire;CIV;df;;;https://digitalhub.fifa.com/transform/3b02f719-a68a-46ae-a249-e7b6538a5714/SINGO-Wilfried_430854;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;627;29;4;7;18;6;23;1;5;43;203;609;622;378;787;449;379;631;317;407
405873;285023_43854;Yahia Fofana;Yahia Fofana;Costa do Marfim;Côte d'Ivoire;CIV;gk;;;https://digitalhub.fifa.com/transform/c5bc8a38-479f-4c33-b8f6-9ab95bb45b57/FOFANA-Yahia_405873;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;767;17;0;0;17;12;5;0;0;3;216;838;888;397;638;804;559;899;891;376
510922;285023_43854;Yan Diomande;Yan Diomande;Costa do Marfim;Côte d'Ivoire;CIV;fw;;;https://digitalhub.fifa.com/transform/4218dafb-b39b-4640-ac2f-e1d9f104aa6a/DIOMANDE-Yan_510922;https://api.fifa.com/api/v3/picture/flags-sq-3/CIV;137;134;24;92;18;45;89;6;88;106;372;277;36;378;251;57;76;15;34;161
477864;285023_20014;Aaron Tshibola;Aaron Tshibola;RD do Congo;Congo DR;COD;MF;;;https://digitalhub.fifa.com/transform/2a9cce05-2dd6-4f24-add3-7f4ad4232790/TSHIBOLA-Aaron_477864;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
426357;285023_20014;Aaron Wan Bissaka;Aaron Wan Bissaka;RD do Congo;Congo DR;COD;DF;;;https://digitalhub.fifa.com/transform/55753894-f81e-4e55-84a7-835ef46fc9bb/WAN-BISSAKA-Aaron_426357;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;112;141;58;48;35;39;102;5;19;54;287;67;175;193;298;38;103;330;235;249
436572;285023_20014;Arthur Masuaku;Arthur Masuaku;RD do Congo;Congo DR;COD;DF;;;https://digitalhub.fifa.com/transform/7c521f94-2538-45a0-a77e-4a529b9dfc8f/MASUAKU-Arthur_436572;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;389;60;6;31;23;11;49;0;12;38;363;552;306;307;661;187;559;428;373;169
403063;285023_20014;Axel Tuanzebe;Axel Tuanzebe;RD do Congo;Congo DR;COD;DF;;;https://digitalhub.fifa.com/transform/c918f48b-6fff-449f-ba1d-a8c84e6a6f00/TUANZEBE-Axel_403063;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;477;48;2;5;41;30;18;0;0;49;314;696;674;152;385;515;559;899;270;211
510989;285023_20014;Brian Cipenga;Brian Cipenga;RD do Congo;Congo DR;COD;FW;;;https://digitalhub.fifa.com/transform/ebfc012f-56c2-4279-9eab-02219646f01e/CIPENGA-Brian_510989;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;497;45;29;11;5;15;30;3;49;48;154;247;544;674;575;354;190;91;277;507
336425;285023_20014;Cedric Bakambu;Cedric Bakambu;RD do Congo;Congo DR;COD;FW;;;https://digitalhub.fifa.com/transform/25e27fcf-479e-42fe-bd09-63dc8b8fa202/BAKAMBU-Cedric_336425;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;86;155;91;64;0;128;27;2;29;29;63;16;103;897;41;395;269;210;461;742
356532;285023_20014;Chancel Mbemba;Chancel Mbemba;RD do Congo;Congo DR;COD;DF;;;https://digitalhub.fifa.com/transform/30bebca0-cc33-4a32-ad33-8a6141647128/MBEMBA-Chancel_356532;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;561;35;2;1;32;12;23;0;11;35;340;696;823;217;638;449;559;450;404;187
448128;285023_20014;Charles Pickel;Charles Pickel;RD do Congo;Congo DR;COD;MF;;;https://digitalhub.fifa.com/transform/1a0ecb32-cde2-4987-a0e0-2bf8ee4376c5/PICKEL-Charles_448128;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;683;24;6;10;8;9;15;0;4;11;46;552;557;582;715;564;559;674;716;800
477829;285023_20014;Dylan Batubinsika;Dylan Batubinsika;RD do Congo;Congo DR;COD;DF;;;https://digitalhub.fifa.com/transform/f5388f1a-825a-4a7d-9668-1f618b0686ea/BATUBINSIKA-Dylan_477829;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
433161;285023_20014;Edo Kayembe;Edo Kayembe;RD do Congo;Congo DR;COD;MF;;;https://digitalhub.fifa.com/transform/45763ec1-2979-4fe6-97f9-5e3f90b9c1ee/KAYEMBE-Edo_433161;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;368;64;7;37;20;42;22;1;18;37;108;525;249;346;270;466;379;342;385;611
477859;285023_20014;Fiston Mayele;Fiston Mayele;RD do Congo;Congo DR;COD;FW;;;https://digitalhub.fifa.com/transform/cfecc0dd-e887-4645-b9dc-b9d90296f314/MAYELE-Fiston_477859;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;709;21;13;8;0;17;4;2;16;18;35;409;598;897;543;842;269;365;609;844
336439;285023_20014;Gael Kakuta;Gael Kakuta;RD do Congo;Congo DR;COD;FW;;;https://digitalhub.fifa.com/transform/201587e3-e8f9-4201-9ee5-23931fd0f016/KAKUTA-Gael_336439;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
477853;285023_20014;Gedeon Kalulu;Gedeon Kalulu;RD do Congo;Congo DR;COD;DF;;;https://digitalhub.fifa.com/transform/842e89cb-5c6f-4484-bbc2-b9e6d50c2de5/KALULU-Gedeon_477853;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;965;3;1;2;0;1;2;0;4;0;11;770;760;897;945;921;559;674;985;960
477833;285023_20014;Joris Kayembe;Joris Kayembe;RD do Congo;Congo DR;COD;DF;;;https://digitalhub.fifa.com/transform/1bb4fcb6-fbfd-4f37-a827-eee403ed2a4f/KAYEMBE-Joris_477833;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;800;15;4;7;4;2;13;1;7;7;55;609;622;705;907;609;379;564;801;764
441313;285023_20014;Lionel Mpasi;Lionel Mpasi;RD do Congo;Congo DR;COD;gk;;;https://digitalhub.fifa.com/transform/93a9ca9a-b0db-41bb-80e6-878eb46f0c84/MPASI-Lionel_441313;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;619;30;0;0;30;17;13;0;0;5;248;838;888;236;543;609;559;899;844;304
514171;285023_20014;Matthieu Epolo;Matthieu Epolo;RD do Congo;Congo DR;COD;gk;;;https://digitalhub.fifa.com/transform/5b3aa99c-c19f-4087-9230-fcc1023e6baa/EPOLO-Matthieu_514171;https://api.fifa.com/api/v3/picture/flags-sq-3/COD;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
